0,1,2,3,4,5,6,google/gemma-7b_correct,google/gemma-7b_choice_A_probs,google/gemma-7b_choice_B_probs,google/gemma-7b_choice_C_probs,google/gemma-7b_choice_D_probs
Which of the following is NOT true of the χ2 probability distribution function?,The area under the χ2 curve is 1.,χ2 is defined only for nonnegative values of the variable.,"For small degrees of freedom, the curve displays strong right-skewness.","For the same α, as the number of degrees of freedom increases, the critical value for the rejection region decreases.",D,ori_mmlu-high_school_statistics,True,0.102852374,0.18657297,0.19079933,0.51977533
"The relation between the selling price of a car (in $1,000) and its age (in years) is estimated from a random sample of cars of a specific model. The relation is given by the following formula: Selling price = 15.9 – 0.983 (age) Which of the following can we conclude from this equation?","For every year the car gets older, the selling price goes down by approximately 9.83 percent.","A new car costs on the average $9,830.","For every year the car gets older, the selling price drops by approximately $1,590.","For every year the car gets older, the selling price drops by approximately $983.",D,ori_mmlu-high_school_statistics,True,0.12882373,0.08983265,0.17064416,0.6106995
Consider a hypothesis test with H0 : μ = 70 and Ha : μ < 70. Which of the following choices of significance level and sample size results in the greatest power of the test when μ = 65?,"α = 0.05, n = 15","α = 0.01, n = 15","α = 0.01, n = 30","α = 0.05, n = 30",D,ori_mmlu-high_school_statistics,True,0.08959752,0.12021211,0.28786388,0.50232655
"A farmer who raises hens for egg production wants his eggs to have a mean mass of 56 grams. He is considering the purchase of a different type of hen, so he took a random sample of 18 eggs laid by this type of hen. The distribution of the masses is symmetric and mound-shaped with a mean of 54.1 grams and no outliers. The farmer conducted a t-test to see if there is evidence that the eggs from these hens have a mean mass that is different from 56 g and got a test statistic of t= -1.973. If he uses a 5% significance level, which is the correct conclusion and reason?","Because tis more extreme than ±1.96, he should reject the null hypothesis. He has convincing evidence at the 5% significance level that the mean mass of eggs from these hens is different from 56 grams.","Because tis more extreme than the critical value of t for 18 degrees of freedom, he should reject the null hypothesis. He has convincing evidence at the 5% significance level that the mean mass of eggs from these hens is different from 56 grams.","Because tis less extreme than the critical value of t for 18 degrees of freedom, he should not reject the null hypothesis. He does not have convincing evidence at the 5% significance level that the mean mass of eggs from these hens is different from 56 grams.","Because tis less extreme than the critical value of t for 17 degrees of freedom, he should not reject the null hypothesis. He does not have convincing evidence at the 5% significance level that the mean mass of eggs from these hens is different from 56 grams.",D,ori_mmlu-high_school_statistics,False,0.09264169,0.6258872,0.19589217,0.08557895
A school committee member is lobbying for an increase in the gasoline tax to support the county school system. The local newspaper conducted a survey of county residents to assess their support for such an increase. What is the population of interest here?,All school-aged children,All county residents with children in the county school system,All county residents with school-aged children,All county residents,D,ori_mmlu-high_school_statistics,True,0.10105833,0.11237868,0.12779112,0.65877193
Which of the following is a true statement?,"While properly designed experiments can strongly suggest cause-and-effect relationships, a complete census is the only way of establishing such a relationship.","If properly designed, observational studies can establish cause-and-effect relationships just as strongly as properly designed experiments.",A useful approach to overcome bias in observational studies is to increase the sample size.,Controlled experiments are often undertaken later to establish cause-and-effect relationships first suggested by observational studies.,D,ori_mmlu-high_school_statistics,True,0.42443722,0.012300522,0.045495335,0.5177669
"An automobile service station performs oil changes and tire replacements, as well as other services. Sixty percent of its customers request an oil change, 30 percent request tire replacements, and 10 percent request both. A customer requests an oil change. What is the probability this customer does not request tire replacements?",0.42,0.5,0.7,0.833,D,ori_mmlu-high_school_statistics,True,0.107290216,0.1276545,0.10408687,0.6609684
Which of the following statements is false?,"Like the normal distribution, the t-distributions are symmetric.","The t-distributions are lower at the mean and higher at the tails, and so are more spread out than the normal distribution.","The greater the df, the closer the t-distributions are to the normal distribution.","The smaller the df, the better the 68-95-99.7 Rule works for t-models.",D,ori_mmlu-high_school_statistics,True,0.0040845918,0.031402722,0.10964976,0.854863
"A kidney dialysis center periodically checks a sample of its equipment and performs a major recalibration if readings are sufficiently off target. Similarly, a fabric factory periodically checks the sizes of towels coming off an assembly line and halts production if measurements are sufficiently off target. In both situations, we have the null hypothesis that the equipment is performing satisfactorily. For each situation, which is the more serious concern, a Type I or Type II error?","Dialysis center: Type I error, towel manufacturer: Type I error","Dialysis center: Type I error, towel manufacturer: Type II error","Dialysis center: Type II error, towel manufacturer: Type II error","Dialysis center: Type II error, towel manufacturer: Type I error",D,ori_mmlu-high_school_statistics,True,0.13399006,0.18982325,0.088789344,0.58739734
"A company with offices in five different countries is interested in estimating the proportion of its employees in favor of banning smoking on the office premises. It is known that the views of people from different countries on issues like smoking tend to vary due to the influence of different local social structures. Which of the following is an appropriate sampling technique to use in this situation, and why?","Simple random sample, because this is the only method that gives unbiased results","Cluster sample, because the population is divided into five clusters—namely, five offices in five different countries","Simple random sample, because this is the simplest sampling method","Stratified sample, because the population is divided into five strata—namely, five offices in five different countries",D,ori_mmlu-high_school_statistics,True,0.03921153,0.07788155,0.3291016,0.55380535
"Semir rolls a six-sided die every morning to determine what he will have for breakfast. If he rolls a 1 or 2, he takes time to cook himself a big breakfast. If he rolls a 3 or larger he grabs a quick lighter breakfast. When he cooks himself a big breakfast, there is a 15% chance he will be late for school. If he has a lighter breakfast, there is a 6% chance he will be late for school. What is the probability Semir will be on time for school any given day?",0.09,0.21,0.8,0.91,D,ori_mmlu-high_school_statistics,True,0.094553344,0.08028495,0.105906025,0.7192556
"For the regression line, which of the following statements about residuals is true?",Influential scores have large residuals.,"If the linear model is good, the number of positive residuals will be the same as the number of negative residuals.","If the correlation is 0, there will be a distinct pattern in the residual plot.",The mean of the residuals is always zero.,D,ori_mmlu-high_school_statistics,True,0.05217431,0.036608525,0.07387513,0.837342
"A reading specialist in a large public school system believes that the more time students spend reading, the better they will do in school. She plans a middle school experiment in which an SRS of 30 eighth graders will be assigned four extra hours of reading per week, an SRS of 30 seventh graders will be assigned two extra hours of reading per week, and an SRS of 30 sixth graders with no extra assigned reading will be a control group. After one school year, the mean GPAs from each group will be compared. Is this a good experimental design?",Yes.,"No, because while this design may point out an association between reading and GPA, it cannot establish a cause-and-effect relationship.","No, because without blinding, there is a strong chance of a placebo effect.","No, because grade level is a lurking variable which may well be confounded with the variables under consideration.",D,ori_mmlu-high_school_statistics,False,0.07870734,0.665826,0.13321118,0.122255445
"A farmer wants to know whether a new fertilizer has increased the mean weight of his apples. With the old fertilizer, the mean weight was 4.0 ounces per apple. The farmer decides to test H0: μ = 4.0 ounces versus Ha : μ > 4.0 ounces, at a 5 percent level of significance, where μ = the mean weight of apples using the new fertilizer. The weights of apples are approximately normally distributed. The farmer takes a random sample of 16 apples and computes a mean of 4.3 ounces and a standard deviation of 0.6 ounces. Which of the following gives the p-value for this test?",P(Z > 2),P(Z < 2),P(t < 2) with 15 degrees of freedom,P(t > 2) with 15 degrees of freedom,D,ori_mmlu-high_school_statistics,True,0.05072285,0.0958637,0.112084575,0.7413289
"In a study on the effect of music on worker productivity, employees were told that a different genre of background music would be played each day and the corresponding production outputs noted. Every change in music resulted in an increase in production. This is an example of",the effect of a treatment unit.,sampling error.,the control group effect.,the placebo effect.,D,ori_mmlu-high_school_statistics,True,0.14319085,0.13053301,0.13390201,0.5923741
"In a clinical trial, 30 sickle cell anemia patients are randomly assigned to two groups. One group receives the currently marketed medicine, and the other group receives an experimental medicine. Each week, patients report to the clinic where blood tests are conducted. The lab technician is unaware of the kind of medicine the patient is taking. This design can be described as","a randomized block design, with the currently marketed medicine and the experimental medicine as two treatments","a matched-pairs design, with the currently marketed medicine and the experimental medicine forming a pair","a randomized block design, with the currently marketed medicine and the experimental medicine as two blocks","a completely randomized design, with the currently marketed medicine and the experimental medicine as two treatments",D,ori_mmlu-high_school_statistics,False,0.3846687,0.10737672,0.15697415,0.35098046
"Suppose that the weights of trucks traveling on the interstate highway system are normally distributed. If 70% of the trucks weigh more than 12,000 pounds and 80% weigh more than 10,000 pounds, what are the mean and standard deviation for the weights of trucks traveling on the interstate system?","μ = 14,900; σ = 6100","μ = 15,100; σ = 6200","μ = 15,500; σ = 6400","μ = 15,300; σ = 6300",D,ori_mmlu-high_school_statistics,True,0.06257474,0.15583876,0.120011955,0.66157454
An insurance agent is successful in selling a life insurance policy to 20 percent of the customers he contacts. He decides to construct a simulation to estimate the mean number of customers he needs to contact before being able to sell a policy. Which of the following schemes should he use to do the simulation?,"Assign numbers 0, 1, 2, 3, 4 to successfully selling a policy to a customer and numbers 5, 6, 7, 8, 9 to failing to sell a policy to a customer.","Assign numbers 0, 1 to successfully selling a policy to a customer and numbers 2, 3, 4 to failing to sell a policy to a customer.",Assign number 0 to successfully selling a policy to a customer and number 1 to failing to sell a policy to a customer.,"Assign numbers 0, 1 to successfully selling a policy to a customer and numbers 2, 3, 4, 5, 6, 7, 8, 9 to failing to sell a policy to a customer.",D,ori_mmlu-high_school_statistics,True,0.12397813,0.1785796,0.30344057,0.3940017
"The midterm scores for a statistics course were approximately normally distributed with a mean of 52 points and a standard deviation of 4 points. The final exam scores were approximately normally distributed with a mean of 112 points and a standard deviation of 10 points. One student had a score of 58 points on the midterm. If she had the same standardized score (z-score) on the final exam, what must her score have been?",15 points,58 points,118 points,127 points,D,ori_mmlu-high_school_statistics,True,0.08203282,0.029563349,0.041114535,0.8472893
"Suppose H0: p = 0.6, and the power of the test for Ha: p = 0.7 is 0.8. Which of the following is a valid conclusion?",The probability of committing a Type I error is 0.1.,All of the above are valid conclusions.,The probability of committing a Type II error is 0.3.,"If Ha is true, the probability of failing to reject H0 is 0.2.",D,ori_mmlu-high_school_statistics,True,0.024403583,0.098889105,0.28671986,0.5899875
"In one metropolitan region, technical writers have an annual salary that is approximately normally distributed with a mean of $55,800. The first quartile of salaries is $48,815. What is the standard deviation?","$6,984 ","$13,968 ","$10,476 ","$10,356 ",D,ori_mmlu-high_school_statistics,True,0.1384587,0.09260567,0.15252143,0.61641425
"The amount of rainfall per month in a certain city is approximately normally distributed, with a mean of six inches and a standard deviation of 1.6 inches. Which of the following is the highest amount of rainfall, in inches, this city could have this month for the month to be among the 10percent driest months the city has seen?",8.05,7.6,3.37,3.95,D,ori_mmlu-high_school_statistics,True,0.12514144,0.0922714,0.16723941,0.61534774
Alfred and Ben don't know each other but are each considering asking the lovely Charlene to the school prom. The probability that at least one of them will ask her is 0.72. The probability that they both ask her is 0.18. The probability that Alfred asks her is 0.6. What is the probability that Ben asks Charlene to the prom?,0.78,0.48,0.24,0.3,D,ori_mmlu-high_school_statistics,True,0.10047444,0.18192738,0.11699874,0.60059947
"A random sample of 25 men and a separate random sample of 25 women are selected to answer questions about attitudes toward abortion. The answers were categorized as ""pro-life"" or ""pro-choice."" Which of the following is the proper null hypothesis for this situation?","The variables ""gender"" and ""attitude toward abortion"" are related.","The proportion of ""pro-choice"" men is the same as the proportion of ""pro-life"" women.","The proportion of ""pro-life"" men is related to the proportion of ""pro-life"" women.","The proportion of ""pro-life"" men is the same as the proportion of ""pro-life"" women.",D,ori_mmlu-high_school_statistics,True,0.011292268,0.012785521,0.014185901,0.96173626
"For a class project, Charlotte recorded the heights of all 28 students in her class and calculated several statistics. She then realized she made an error recording the height of the tallest person in the class. She correctly had him listed as the tallest, but needed to add two inches to his recorded height to correct it. Which of these measures of spread must remain unchanged?",Mean absolute deviation,Standard deviation,Variance,Interquartile range,D,ori_mmlu-high_school_statistics,True,0.07273688,0.21082793,0.2854717,0.4309635
A manufacturer of motor oil is interested in testing the effects of a newly developed additive on the lifespan of an engine. Twenty-five different engine types are selected at random and each one is tested using oil with the additive and oil without the additive. What type of analysis will yield the most useful information?,Matched pairs comparison of population proportions,Independent samples comparison of population means,Independent samples comparison of population proportions,Matched pairs comparison of population means,D,ori_mmlu-high_school_statistics,False,0.22835323,0.19193213,0.39514944,0.18456525
"To determine the average cost of running for a congressional seat, a simple random sample of 50 politicians is chosen and the politicians' records examined. The cost figures show a mean of $125,000 with a standard deviation of $32,000. Which of the following is the best interpretation of a 90% confidence interval estimate for the average cost of running for office?","90% of politicians running for a congressional seat spend between $117,500 and $132,500.","90% of politicians running for a congressional seat spend a mean dollar amount that is between $117,500 and $132,500.","We are 90% confident that politicians running for a congressional seat spend between $117,500 and $132,500.","We are 90% confident that politicians running for a congressional seat spend a mean dollar amount between $117,500 and $132,500.",D,ori_mmlu-high_school_statistics,True,0.009111682,0.08169502,0.19108325,0.71811
"A filling machine puts an average of four ounces of coffee in jars, with a standard deviation of 0.25 ounces. Forty jars filled by this machine are selected at random. What is the probability that the mean amount per jar filled in the sampled jars is less than 3.9 ounces?",0.05,0.0225,0.025,0.0057,D,ori_mmlu-high_school_statistics,True,0.08546547,0.16691378,0.10694449,0.6406763
"A town has one high school, which buses students from urban, suburban, and rural communities. Which of the following samples is recommended in studying attitudes toward tracking of students in honors, regular, and below-grade classes?",Convenience sample,Simple random sample (SRS),Systematic sample,Stratified sample,D,ori_mmlu-high_school_statistics,True,0.16774833,0.048078302,0.29159978,0.49257353
"A shipment of resistors have an average resistance of 200 ohms with a standard deviation of 5 ohms, and the resistances are normally distributed. Suppose a randomly chosen resistor has a resistance under 194 ohms. What is the probability that its resistance is greater than 188 ohms?",0.07,0.12,0.50,0.93,D,ori_mmlu-high_school_statistics,True,0.15152328,0.20406958,0.09612612,0.5482811
A major polling organization wants to predict the outcome of an upcoming national election (in terms of the proportion of voters who will vote for each candidate). They intend to use a 95% confidence interval with margin of error of no more than 2.5%. What is the minimum sample size needed to accomplish this goal?,1536,39,40,1537,D,ori_mmlu-high_school_statistics,True,0.15863071,0.09867054,0.07906956,0.66362923
"Given that the sample has a standard deviation of zero, which of the following is a true statement?",The standard deviation of the population is also zero.,The population has a symmetric distribution.,The sample may have outliers.,The sample mean and sample median are equal.,D,ori_mmlu-high_school_statistics,True,0.07188647,0.11753652,0.18929307,0.62128395
"The number of customers served per day by a large department store is normally distributed, with a mean of 3,250 customers and a standard deviation of 320. Find the range of customers served on the middle 50 percent of days.","(2,450, 4,050)","(2,930, 3,570)","(2,610, 3,890)","(3,034, 3,466)",D,ori_mmlu-high_school_statistics,True,0.07118433,0.28804782,0.26059908,0.38016877
"Suppose that 54% of the graduates from your high school go on to 4-year colleges, 20% go on to 2-year colleges, 19% find employment, and the remaining 7% search for a job. If a randomly selected student is not going on to a 2-year college, what is the probability she will be going on to a 4-year college?",0.460,0.540,0.630,0.675,D,ori_mmlu-high_school_statistics,True,0.13376667,0.12142203,0.1410004,0.60381085
"The Department of Health plans to test the lead level in a specific park. Because a high lead level is harmful to children, the park will be closed if the lead level exceeds the allowed limit. The department randomly selects several locations in the park, gets soil samples from those locations, and tests the samples for their lead levels. Which of the following decisions would result from the type I error?",Keeping the park open when the lead levels are within the allowed limit,Keeping the park open when the lead levels are in excess of the allowed limit,Closing the park when the lead levels are in excess of the allowed limit,Closing the park when the lead levels are within the allowed limit,D,ori_mmlu-high_school_statistics,False,0.20734215,0.4410111,0.20734848,0.14429829
"For a class project, a student wants to see if boys and girls at their large high school differ in the number of contacts they have stored in their phone. The student conducts a survey of 50 randomly sampled boys and 40 randomly selected girls, and asks them to report the number of contacts. Which of the following is true about this situation?","Because the population standard deviations are not known and conditions are met, the student shoulduse a two-sample t-test.","Because the sample sizes are different, the student should notuse a two-sample t-test.","Because the sample sizes are both greater than 30, the student should notuse a two-sample t-test.","Because the shape of the population distribution is not known, the student should notuse a two-sample t-test.",D,ori_mmlu-high_school_statistics,False,0.21513513,0.5753626,0.1018656,0.107636675
The probability is 0.2 that a value selected at random from a normal distribution with mean 600 and standard deviation 15 will be above what number?,0.84,603.8,587.4,612.6,D,ori_mmlu-high_school_statistics,True,0.21230462,0.14603274,0.15238155,0.48928115
"In a group of 10 scores, the largest score is increased by 40 points. What will happen to the mean?",It will remain the same.,It will increase by 40 points.,It will increase by 10 points.,It will increase by 4 points.,D,ori_mmlu-high_school_statistics,True,0.081783056,0.22776197,0.22859061,0.46186438
"The distribution of salaries of a county school system with 4,752 employees is known to be right skewed, with the superintendent’s salary an outlier on the higher side. A random sample of 20 employees was taken and their salaries recorded. A 95 percent t-confidence interval for the mean salary of the county school system employees is ($15,360, $32,470). The t-confidence interval is not appropriate in this situation because",the sample size is too small compared to the number of employees in the system to give a fair representation,the skewed salary distribution tells us that assumption of normality of the sampled population will not be satisfied,the population standard deviation of the salaries of employees of this county school system is not known,"the teacher salaries are not negotiable, but the superintendent’s salary is negotiable, so the superintendent’s salary should be excluded from the population sampled",D,ori_mmlu-high_school_statistics,False,0.025112405,0.8844934,0.03848691,0.05190728
Assume that the masses of chicken eggs are normally distributed with a mean of 45 g and a standard deviation of 4 g. What mass of egg would be the 25th percentile of the masses of all the eggs?,42.2 g,42.5 g,42.4 g,42.3 g,D,ori_mmlu-high_school_statistics,True,0.12585811,0.09153692,0.11910825,0.66349673
What is the probability of a Type II error when a hypothesis test is being conducted at the 10% significance level (α = 0.10)?,0.05,0.10,0.90,There is insufficient information to answer this question.,D,ori_mmlu-high_school_statistics,True,0.034088843,0.037651815,0.19230016,0.73595923
"In the casino game of roulette, there are 38 slots for a ball to drop into when it is rolled around the rim of a revolving wheel: 18 red, 18 black, and 2 green. What is the probability that the first time a ball drops into the red slot is on the 8th trial (in other words, suppose you are betting on red every time-what is the probability of losing 7 straight times before you win the first time)?",0.0278,0.0112,0.0101,0.0053,D,ori_mmlu-high_school_statistics,True,0.11996127,0.097438574,0.094452955,0.6881472
"A talk show host recently reported that in response to his on-air question, 82% of the more than 2500 e-mail messages received through his publicized address supported the death penalty for anyone convicted of selling drugs to children. What does this show?",The survey would have been more meaningful if he had used a control group.,No meaningful conclusion is possible without knowing something more about the characteristics of his listeners.,The survey would have been more meaningful if he had picked a random sample of the 2500 listeners who responded.,The survey is meaningless because of voluntary response bias.,D,ori_mmlu-high_school_statistics,True,0.011392556,0.05222525,0.092132114,0.8442501
"To determine the average number of children living in single-family homes, a researcher picks a simple random sample of 50 such homes. However, even after one follow-up visit the interviewer is unable to make contact with anyone in 8 of these homes. Concerned about nonresponse bias, the researcher picks another simple random sample and instructs the interviewer to keep trying until contact is made with someone in a total of 50 homes. The average number of children is determined to be 1.73. Is this estimate probably too low or too high?","Too low, because of undercoverage bias.","Too low, because convenience samples overestimate average results.","Too high, because convenience samples overestimate average results.","Too high, because of undercoverage bias.",D,ori_mmlu-high_school_statistics,True,0.17854384,0.25299644,0.2487057,0.31975403
"If all the values of a data set are the same, all of the following must equal zero except for which one?",Range,Standard deviation,Variance,Mean,D,ori_mmlu-high_school_statistics,False,0.4396862,0.08635505,0.24141023,0.23254842
"Given the probabilities P(A) = 0.3 and P(B) = 0.2, what is the probability of the union P(A ∪ B) if A and B are mutually exclusive? If A and B are independent? If B is a subset of A?","0.44, 0.5, 0.2",".44, 0.5, 0.3",".5, 0.44, 0.2",".5, 0.44, 0.3",D,ori_mmlu-high_school_statistics,False,0.29914868,0.40979344,0.10068965,0.1903682
"The correlation between height in inches and weight in pounds for a particular class is 0.65. If the heights are converted from inches to centimeters, what will the correlation be? (1 in. = 2.54 cm)",-0.65,-0.26,0.1,0.65,D,ori_mmlu-high_school_statistics,True,0.121855974,0.102948636,0.1316492,0.6435462
The number of days it takes to build a new house has a variance of 386. A sample of 40 new homes shows an average building time of 83 days. With what confidence can we assert that the average building time for a new house is between 80 and 90 days?,15.4%,17.8%,20.0%,82.1%,D,ori_mmlu-high_school_statistics,True,0.1540632,0.23021819,0.15789609,0.4578226
"A teacher believes that giving her students a practice quiz every week will motivate them to study harder, leading to a greater overall understanding of the course material. She tries this technique for a year, and everyone in the class achieves a grade of at least C. Is this an experiment or an observational study?","An observational study, but a poorly designed one because randomization was not used","An experiment, thus making cause and effect a reasonable conclusion","An observational study, because there was no use of a control group","An experiment, but with no reasonable conclusion possible about cause and effect",D,ori_mmlu-high_school_statistics,False,0.12364568,0.56557125,0.13241987,0.17836316
"The financial aid office at a state university conducts a study to determine the total student costs per semester. All students are charged $4500 for tuition. The mean cost for books is $350 with a standard deviation of $65. The mean outlay for room and board is $2800 with a standard deviation of $380. The mean personal expenditure is $675 with a standard deviation of $125. Assuming independence among categories, what is the standard deviation of the total student costs?",$24,$91,$190,$405,D,ori_mmlu-high_school_statistics,True,0.0695978,0.029887306,0.06513613,0.83537877
"Self-efficacy (the belief that one has control over one's situation) as it related to job satisfaction was studied. When a group of teachers rated their ability to control their situation and their satisfaction with their job, the two variables had a correlation of 0.30. Which statement follows from this correlation?","If you want teachers to be happy with their job, give them more control over their situation.","If you want teachers to take more control over their situation, make them happier at their jobs.",Teachers in the study who were more satisfied with their job were less confident in their ability to control their situation.,9% of the variability in job satisfaction can be explained by the linear model with self-efficacy as a predictor.,D,ori_mmlu-high_school_statistics,True,0.013470575,0.01575038,0.027023867,0.9437552
"Suppose X and Y are random variables with E(X) = 312, var(X) = 6, E(X) = 307, and var(Y) = 8. What are the expected value and variance of the random variable X + Y?","E(X + Y) = 619, var(X + Y) = 7","E(X + Y) = 619, var(X + Y) = 10","E(X + Y) = 619, var(X + Y) = 14",There is insufficient information to answer this question.,D,ori_mmlu-high_school_statistics,True,0.09322047,0.12880519,0.18590094,0.59207344
"Consider the two sets X = {10, 30, 45, 50, 55, 70, 90} and Y = {10, 30, 35, 50, 65, 70, 90}. Which of the following is false?",The sets have identical medians.,The sets have identical means.,The sets have identical ranges.,None of the above are false.,D,ori_mmlu-high_school_statistics,False,0.016626343,0.57831675,0.20325622,0.2018007
"A researcher is hoping to find a predictive linear relationship between the explanatory and response variables in her study. Accordingly, as part of her analysis she plans to generate a 95% confidence interval for the slope of the regression line for the two variables. The interval is determined to be (0.45, 0.80). Which of the following is (are) true? (Assume conditions for inference are met.) I. She has good evidence of a linear relationship between the variables. II. It is likely that there is a non-zero correlation (r) between the two variables. III. It is likely that the true slope of the regression line is 0.",I only,I and III only,II and III only,I and II only,D,ori_mmlu-high_school_statistics,True,0.03153237,0.10946088,0.10739614,0.7516105
A student organization at a university is interested in estimating the proportion of students in favor of showing movies biweekly instead of monthly. How many students should be sampled to get a 90 percent confidence interval with a width of at most 0.08?,27,64,106,423,D,ori_mmlu-high_school_statistics,True,0.24297366,0.20493162,0.22980513,0.32228956
A correlation of 0.6 indicates that the percentage of variation in y that is explained by the variation in x is how many times the percentage indicated by a correlation of 0.3?,2,3,6,4,D,ori_mmlu-high_school_statistics,False,0.3558435,0.093379244,0.22326638,0.32751092
For which of the following is it appropriate to use a census?,A 95% confidence interval of mean height of teachers in a small town.,A 95% confidence interval of the proportion of students in a small town who are taking some AP class.,A two-tailed hypothesis test where the null hypothesis was that the mean expenditure on entertainment by male students at a high school is the same as that of female students.,None of the above.,D,ori_mmlu-high_school_statistics,False,0.12555046,0.56079245,0.2602461,0.05341103
A drug company will conduct a randomized controlled study on the effectiveness of a new heart disease medication called Heartaid. Heartaid is more expensive than the currently used medication. The analysis will include a significance test with H0: Heartaid and the current medication are equally effective at preventing heart disease and HA: Heartaid is more effective than the current medication at preventing heart disease. Which of these would be a potential consequence of a Type II error?,"Patients will spend more money on Heartaid, even though it is actually not any more effective than the current medication.","Doctors will begin to prescribe Heartaid to patients, even though it is actually not any more effective than the current medication.","Researchers will calculate the wrong P-value, making their advice to doctors invalid.","Patients will continue to use the current medication, even though Heartaid is actually more effective.",D,ori_mmlu-high_school_statistics,False,0.3534848,0.23576647,0.09960765,0.3111411
Two classes take the same exam. Suppose a certain score is at the 40th percentile for the first class and at the 80th percentile for the second class. Which of the following is the most reasonable conclusion?,A score at the 50th percentile for the first class is at the 90th percentile for the second class.,Students in the second class generally scored higher than students in the first class.,A score at the 20th percentile for the first class is at the 40th percentile for the second class.,Students in the first class generally scored higher than students in the second class.,D,ori_mmlu-high_school_statistics,False,0.29956433,0.36249223,0.12501426,0.21292917
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 24,p = 12,D,ori_mmlu-elementary_mathematics,True,0.30133244,0.1630933,0.12012908,0.41544512
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,9,8,D,ori_mmlu-elementary_mathematics,True,0.1344642,0.13056752,0.08349263,0.65147555
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,ori_mmlu-elementary_mathematics,False,0.2705496,0.23371996,0.27321297,0.22251746
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,7,6,5,D,ori_mmlu-elementary_mathematics,True,0.24615605,0.07711151,0.13610426,0.5406282
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,t over 4 = 112; $28,t over 4 = 112; $448,4t = 112; $28,D,ori_mmlu-elementary_mathematics,True,0.02287608,0.03720527,0.026457472,0.91346115
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,11 over 12,12 over 11,D,ori_mmlu-elementary_mathematics,True,0.26692015,0.058099326,0.040527076,0.63445336
Find the quotient of 2.16 ÷ 0.06.,3.6,12.72,0.01272,36,D,ori_mmlu-elementary_mathematics,True,0.101465166,0.25314853,0.25071517,0.39467117
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,ori_mmlu-elementary_mathematics,True,0.16263643,0.10592163,0.18988322,0.54155874
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,ori_mmlu-elementary_mathematics,True,0.17338413,0.13030532,0.121174686,0.5751358
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 500 + 200,200 + 450 + 200,D,ori_mmlu-elementary_mathematics,True,0.07484692,0.1745562,0.11847073,0.6321262
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,ori_mmlu-elementary_mathematics,True,0.060477413,0.0602729,0.32789207,0.55135757
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,63,9,49,8,D,ori_mmlu-elementary_mathematics,True,0.16566275,0.18872716,0.1085341,0.53707606
Find the number that makes the statement 48 over 88 = ? over 11 true.,5,11,8,6,D,ori_mmlu-elementary_mathematics,True,0.189489,0.16764116,0.115425624,0.52744424
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,12 bars of soap for $27.60,13 bars of soap for $29.51,D,ori_mmlu-elementary_mathematics,True,0.17626081,0.15843372,0.27808955,0.38721597
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,70 minutes,34 minutes,14 minutes,D,ori_mmlu-elementary_mathematics,True,0.2273958,0.06068571,0.08475277,0.62716573
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,29,25,24,D,ori_mmlu-elementary_mathematics,True,0.1455438,0.096812636,0.07590161,0.68174195
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60+12)/6=a,(60-6)-12=a,(60—12)/6=a,D,ori_mmlu-elementary_mathematics,True,0.049937848,0.05533861,0.0680417,0.8266818
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,ori_mmlu-elementary_mathematics,True,0.25031385,0.14757353,0.17502607,0.42708656
Simplify (2 + 5)^2 − 42.,33,16,30,7,D,ori_mmlu-elementary_mathematics,True,0.26172268,0.2817316,0.100550346,0.35599545
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,16,8,D,ori_mmlu-elementary_mathematics,False,0.20381804,0.31276444,0.2799413,0.20347624
